2015-08-01 15:53:44.878 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1279ms
2015-08-06 12:09:49.467 [main] INFO  c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge2x49bbzjxk1eso1sp|740c8f34, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge2x49bbzjxk1eso1sp|740c8f34, idleConnectionTestPeriod -> 100, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:xe, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 300, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 30, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> select 1 from dual, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2015-08-06 12:09:49.467 [main] WARN  c.m.v.r.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
2015-08-06 12:09:49.566 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2015-08-06 12:09:49.954 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.CountryUnverifedPaymentLimitPK
2015-08-06 12:09:49.954 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.CountryUnverifedPaymentLimitPK
2015-08-06 12:09:49.955 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.UserEntityRoleRlatPK
2015-08-06 12:09:49.955 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.UserEntityRoleRlatPK
2015-08-06 12:09:49.955 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.DataList
2015-08-06 12:09:49.956 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.DataList
2015-08-06 12:09:49.960 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-06 12:09:49.961 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.UserUnverifedAccountPaymentPK
2015-08-06 12:09:49.961 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.UserUnverifedAccountPaymentPK
2015-08-06 12:09:49.961 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-06 12:09:49.961 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.UserAgreementPK
2015-08-06 12:09:49.961 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.UserAgreementPK
2015-08-06 12:09:49.962 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantDelegationPK
2015-08-06 12:09:49.962 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantDelegationPK
2015-08-06 12:09:49.962 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dw.merchantuser.dao.entity.LoginDetailsPK
2015-08-06 12:09:49.963 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-06 12:09:49.963 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.UserRegisterSourcePK
2015-08-06 12:09:49.963 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.UserRegisterSourcePK
2015-08-06 12:09:49.964 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.TaxableProductTypeTree
2015-08-06 12:09:49.964 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.TaxableProductTypeTree
2015-08-06 12:09:49.964 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-06 12:09:49.964 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-06 12:09:49.965 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-06 12:09:49.965 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-06 12:09:49.965 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-06 12:09:49.966 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-06 12:09:49.966 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-06 12:09:49.966 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-06 12:09:49.966 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-06 12:09:49.967 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.coupon.CouponExtProductPK
2015-08-06 12:09:49.967 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.coupon.CouponExtProductPK
2015-08-06 12:09:49.969 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.StaticData
2015-08-06 12:09:49.969 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.StaticData
2015-08-06 12:09:49.973 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.productmgt.ProductListViewPK
2015-08-06 12:09:49.973 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.productmgt.ProductListViewPK
2015-08-06 12:09:49.975 [main] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2015-08-06 12:09:50.627 [main] DEBUG c.m.util.StringSequenceGenerator - entity id [PREFIX:]
2015-08-06 12:09:50.886 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-06 12:09:50.888 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-06 12:09:50.903 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-06 12:09:50.908 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.248 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.248 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.539 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.540 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.702 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.702 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.702 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.703 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.714 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.714 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-06 12:09:52.858 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.858 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.859 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.859 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.865 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.865 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.867 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.867 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-06 12:09:52.890 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@b41ba565: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,springConfiguration,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.scheduling.annotation.ProxyAsyncConfiguration,org.springframework.context.annotation.internalAsyncAnnotationProcessor,accountManagementImpl,configurationManagementImpl,loginManagementImpl,merchantCouponManagementImpl,merchantGatewayDaoImpl,merchantManagementImpl,merchantUserManagementImpl,OAuthClientManagementImpl,paymentGatewayDaoImpl,puiManagementImpl,roleManagementImpl,transactionManagementImpl,configCustomRoleResourceImpl,configMerchantDelegateResourceImpl,configMerchantRoleResourceImpl,configMerchantUserRoleResourceImpl,indexResource,loginResourceImpl,merchantConfigResourceImpl,merchantGatewayHttpServiceImpl,merchantResourceImpl,merchantUserResourceImpl,merchantUserValidator,OAuthClientResourceImpl,paymentGatewayHttpServiceImpl,puiResourceImpl,configurationServiceClient,dataListServiceClient,dataServiceClient,mediaServiceClient,roleResourceImpl,transactionResourceImpl,merchantResourceTransformer,merchantUserResourceTransformer,puiResourceTransformer,resourceTransformer,roleTransformer,transactionResourceTransformer,accountServiceImpl,loginServiceImpl,mailServiceImpl,manageRoleServiceImpl,merchantGatewayServiceImpl,merchantServiceImpl,merchantUserServiceImpl,OAuthClientServiceImpl,paymentGatewayServiceImpl,puiServiceImpl,roleServiceImpl,snapshotBuilder,transactionServiceImpl,merchant,gateway,merchantNotificationService,addressTransformer,merchantTransformer,merchantUserTransformer,merchantGatewayValidator,merchantInternalResource,roleInternalResource,propertyConfigurer,mailSender,emf,emf.login,transactionManager,transactionManager.login,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,dataSource,dataSource.login]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@690081a9
2015-08-06 12:09:53.708 [main] INFO  c.m.d.m.MerchantUserRsApplication - run completed
2015-08-06 12:09:53.709 [main] INFO  io.dropwizard.server.ServerFactory - Starting MerchantUserRs
2015-08-06 12:09:53.804 [main] INFO  o.e.jetty.setuid.SetUIDListener - Opened application@7b62b80{HTTP/1.1}{0.0.0.0:20151}
2015-08-06 12:09:53.858 [main] INFO  o.e.jetty.setuid.SetUIDListener - Opened admin@25df3de5{HTTP/1.1}{0.0.0.0:20150}
2015-08-06 12:09:53.860 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.z-SNAPSHOT
2015-08-06 12:09:54.642 [main] INFO  i.d.jersey.DropwizardResourceConfig - The following paths were found for the configured resources:

    POST    /config/merchantdelgate/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantDelegateResourceImpl)
    POST    /config/merchantdelgate/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantDelegateResourceImpl)
    GET     /powatag/v1/internal/roles/accesses/{email} (com.powatag.api.merchant.internal.resource.RoleResourceImpl)
    POST    /login/validatePassword (com.mpayme.dw.merchantuser.resource.LoginResourceImpl)
